player_id,week,session_load,position,acute_load,chronic_load,ACWR,load_trend_7d,load_std_7d,load_change_pct,load_spike,monotony,strain,pitch_condition,conflict_level,fatigue_accumulation,match_intensity
1,6,10.84090145192129,Midfielder,10.84090145192129,9.847490133037965,1.1008796460278205,9.904149846084955,1.0010541440515965,0.137683998404599,0,9.89372043953546,107.25684827786333,0.07607278942074953,0.014138483126344076,0.25,0.0
1,7,9.47239335076181,Midfielder,9.47239335076181,9.98396361989665,0.9487608039641338,9.842470346753077,0.9282896587634774,-0.12623563706659702,0,10.602800810970662,100.43389990129042,0.06330483790748724,0.05277012999684849,0.2916666666666667,0.7606002923566734
1,8,8.867837041266077,Midfielder,8.867837041266077,9.677513322652691,0.9163342633183091,9.504008308599323,0.7498258156180543,-0.06382297346711341,0,12.674954783686012,112.39943352714346,0.19295025812623054,0.006262153137301813,0.3333333333333333,0.0
1,9,11.733960347808525,Midfielder,11.733960347808525,10.228773047939425,1.1471522823719622,9.92345018171261,1.0500764266583702,0.32320432741434857,1,9.450217079238449,110.88847248596686,0.035970621981429536,0.006406283038078178,0.375,0.0
1,10,9.912836960649297,Midfielder,9.912836960649297,9.996756925121428,0.9916052810825836,10.064355547044357,0.9559623896911903,-0.155201085837941,0,10.527982748668073,104.36217651207505,0.07170641099956737,0.0053740335295876275,0.4166666666666667,0.0
1,11,10.117480049016098,Midfielder,10.117480049016098,10.158028599685,0.996008226372767,10.067761521154953,0.9561265672477284,0.020644250397657826,0,10.529737239846446,106.53440644552825,0.21031687407757246,0.0010606621860084389,0.4583333333333333,0.0
1,12,8.538737081146708,Midfielder,8.538737081146708,10.075753609655157,0.8474539386279164,9.926306611795686,1.1099976537641265,-0.1560411248869148,0,8.942637471470745,76.35883018089929,0.16831303321576713,0.04960683686478342,0.5,0.0
2,1,11.30808877223139,Forward,11.30808877223139,11.30808877223139,1.0,11.30808877223139,0.0,0.0,0,0.0,0.0,0.03841320475593814,0.012226142798074066,0.041666666666666664,0.0
2,2,12.29540677116891,Forward,12.29540677116891,11.80174777170015,1.0418293128287763,11.80174777170015,0.6981392522362531,0.08731077539486765,0,16.904575604218273,207.8486333478421,0.04383539519797059,0.013685953095614501,0.08333333333333333,0.0
2,3,10.124610598677561,Forward,10.124610598677561,11.242702047359288,0.9005495792762429,11.242702047359288,1.0868742215490703,-0.17655342461557078,0,10.344069096915002,104.72967161207866,0.05534187425766934,0.02511995129184265,0.125,0.0
2,4,12.516917789734494,Forward,12.516917789734494,11.561255982953089,1.0826607254601504,11.561255982953089,1.0924453404363679,0.23628634086622613,1,10.582914819642184,132.46547477322406,0.19923303514033183,0.0041411347972835815,0.16666666666666666,0.0
2,5,10.837431285322875,Forward,10.837431285322875,11.443591611225962,0.9470305873805865,11.416491043427047,0.999931025101603,-0.13417732165573681,0,11.417278549054938,123.73397174077375,0.13758134102803293,0.045782224488810884,0.20833333333333334,0.0
2,6,11.236168480170923,Forward,11.236168480170923,11.178782038476463,1.0051335146795903,11.386437282884359,0.8973901131086397,0.03679259266797441,0,12.688391722347731,142.56890713470523,0.15274236654368809,0.01153319841359185,0.25,0.0
2,7,10.647265110390318,Forward,10.647265110390318,11.309445666404653,0.9414488936463633,11.280841258242353,0.8655313332643211,-0.05241140436972569,0,13.033429091119157,138.7703748306192,0.0171799336063044,0.028551648633047887,0.2916666666666667,0.7606002923566734
2,8,14.400106214974155,Forward,14.400106214974155,11.780242772714567,1.222394690228942,11.722558035777036,1.4639070095444928,0.3524699597196619,1,8.00772040802278,115.31202441534423,0.17752453203425161,0.042222901529988414,0.3333333333333333,0.0
2,9,11.372709210477632,Forward,11.372709210477632,11.914062254003259,0.9545618419658899,11.590744098535422,1.4451503107593078,-0.21023435239307064,0,8.020441896072,91.21415342355873,0.09625215491770271,0.013816822812841257,0.375,0.0
2,10,9.662490693988822,Forward,9.662490693988822,11.520642807457733,0.8387110732861137,11.524726969294175,1.5312773778447002,-0.15037916514327054,0,7.526217742154221,72.72200889449871,0.11628736188040538,0.00524825691440324,0.4166666666666667,0.0
2,11,12.443336062386518,Forward,12.443336062386518,11.969660545456781,1.0395730117099709,11.514215293958747,1.5235642980585058,0.2877979867165823,1,7.55741999771945,94.03951679622347,0.037557250283068756,0.10714560218940895,0.4583333333333333,0.0
2,12,9.240202593321492,Forward,9.240202593321492,10.679684640043616,0.8652130568233477,11.28603976652998,1.7452859217046917,-0.25741758102534884,0,6.466585002591693,59.75255551088163,0.19799149868559868,0.04670417141280964,0.5,0.0
3,1,7.377363579267557,Defender,7.377363579267557,7.377363579267557,1.0,7.377363579267557,0.0,0.0,0,0.0,0.0,0.048286677346023446,0.004542547288996125,0.041666666666666664,0.0
3,2,5.592721608118616,Defender,5.592721608118616,6.485042593693087,0.8624032189946937,6.485042593693087,1.2619324397895433,-0.24190782411270628,0,5.138977641920846,28.740871301609168,0.045109607582788994,0.014136489881893725,0.08333333333333333,0.0
3,3,6.0427149761312196,Defender,6.0427149761312196,6.337600054505798,0.9534705447111755,6.337600054505798,0.9281458120266344,0.08046053416271892,0,6.828237516546519,41.2610931018167,0.05026955530694185,0.025750912575404863,0.125,0.0
3,4,7.182006749187709,Defender,7.182006749187709,6.548701728176275,1.096706957699202,6.548701728176275,0.8675014498129833,0.18853971725568752,0,7.5489230935441665,54.21641660693316,0.01927117324597224,0.02264299554104932,0.16666666666666666,0.0
3,5,7.539396860990567,Defender,7.539396860990567,6.589210048607028,1.1442034485733854,6.746840754739134,0.8721894537926416,0.0497618735659473,0,7.735522053610109,58.321170689111355,0.1542856647880075,0.02099475229272181,0.20833333333333334,0.0
3,6,7.038614345796607,Defender,7.038614345796607,6.950683233026525,1.0126507150192479,6.795469686582046,0.7891515651120391,-0.06642209243355368,0,8.611108419479933,60.610271254561404,0.08998427025230622,0.011963618345326194,0.25,0.0
3,7,6.75853197203515,Defender,6.75853197203515,7.129637482002508,0.9479488948906382,6.790192870218204,0.7205287924866117,-0.039792260237800914,0,9.42390219658623,63.691744296960316,0.26450994596264954,0.022592591356161894,0.2916666666666667,0.7606002923566734
3,8,6.5588902271268505,Defender,6.5588902271268505,6.973858351487294,0.9404966227523184,6.673268105626674,0.6742900107922554,-0.02953921735287468,0,9.896732857996716,64.91158442279985,0.12252155726368646,0.0015706736061036784,0.3333333333333333,0.0
3,9,5.620492268899915,Defender,5.620492268899915,6.4941322034646305,0.8654724130656554,6.677235342881145,0.6669143083690341,-0.1430726732314903,0,10.0121338815036,56.27312107618188,0.1841066311842805,0.006115683388779193,0.375,0.0
3,10,6.131678550705296,Defender,6.131678550705296,6.267398254691804,0.9783451284773699,6.689944424963157,0.6535204205609867,0.09095044657101448,0,10.236779470824278,62.768641109553535,0.10312017383312821,0.03309904397705928,0.4166666666666667,0.0
3,11,6.266139644193617,Defender,6.266139644193617,6.14430017273142,1.0198296743383282,6.559106267106857,0.6298397199505725,0.02192892082916731,0,10.413929225710934,65.25513477305381,0.05507114663231063,0.014869805469490344,0.4583333333333333,0.0
3,12,7.312159727362977,Defender,7.312159727362977,6.332617547790451,1.1546820366428576,6.526643819445773,0.5743012608022455,0.16693213725912304,0,11.364495021878689,83.09900282079839,0.10127248086928022,0.027854224353550366,0.5,0.0
4,1,11.647234087819399,Midfielder,11.647234087819399,11.647234087819399,1.0,11.647234087819399,0.0,0.0,0,0.0,0.0,0.11858661899460635,0.009813787012418425,0.041666666666666664,0.0
4,2,9.19712974934004,Midfielder,9.19712974934004,10.422181918579719,0.8824572264416372,10.422181918579719,1.7324853923533354,-0.21035932823241377,0,6.015740141059813,55.32754261564025,0.07393128915863495,0.0066201476579945415,0.08333333333333333,0.0
4,3,11.429855690614678,Midfielder,11.429855690614678,10.758073175924705,1.0624445013251391,10.758073175924705,1.35617905441768,0.24276334053402393,1,7.932634810190339,90.66887112682214,0.08630076164380543,0.0029260226684555625,0.125,0.0
4,4,10.553752826289214,Midfielder,10.553752826289214,10.706993088515834,0.9856878340202738,10.706993088515834,1.112018189185597,-0.07665038719997597,0,9.628433412907805,101.61610634421325,0.12100225498589551,0.01896473769459118,0.16666666666666666,0.0
4,5,10.14519771716249,Midfielder,10.14519771716249,10.331483995851606,0.9819690686484231,10.594634014245164,0.9952693844706159,-0.03871183226018138,0,10.644991375757483,107.99554220454922,0.12149118054675409,0.008080812423817812,0.20833333333333334,0.0
4,6,11.447013681566421,Midfielder,11.447013681566421,10.893954978908202,1.0507674856128006,10.73669729213204,0.9557932661801911,0.12831844195620423,0,11.233284091905187,128.58755668896112,0.08020025409530845,0.005150006204321224,0.25,0.0
4,7,11.794965272606373,Midfielder,11.794965272606373,10.985232374406126,1.0737110395667913,10.887878432199802,0.959830262519446,0.030396713127046615,0,11.34354568444253,133.79672741622352,0.09049661962079904,0.0024806874995460405,0.2916666666666667,0.7606002923566734
4,8,11.584903042182653,Midfielder,11.584903042182653,11.243019928379484,1.030408477080094,10.878973997108838,0.9518676439452375,-0.01780948273850247,0,11.42908267374064,132.404814636375,0.1818294499230755,0.014118528501134363,0.3333333333333333,0.0
4,9,9.621857196126404,Midfielder,9.621857196126404,11.112184798120463,0.8658834757458195,10.939649346649748,0.8328949674483848,-0.16944862109837744,0,13.134488469973482,126.37817240225363,0.18904838014312997,0.0010132435493514426,0.375,0.0
4,10,10.086839685327277,Midfielder,10.086839685327277,10.772141299060678,0.9363820437638375,10.747789917322976,0.8555306282492557,0.04832564854403221,0,12.562717876409733,126.7181212313401,0.1565435622688192,0.009386396595544437,0.4166666666666667,0.0
4,11,10.655732040016618,Midfielder,10.655732040016618,10.487332990913238,1.0160573760029636,10.76235837642689,0.8525388080421978,0.056399464295727286,0,12.62389263093134,134.51681717714476,0.12883938247912935,0.032615402600580524,0.4583333333333333,0.0
4,12,11.216392865821858,Midfielder,11.216392865821858,10.395205446823038,1.0789967474139521,10.915386254806801,0.8187665349571425,0.05261589008617418,0,13.331500236973115,149.53134414868765,0.308807846943803,0.04057954014401007,0.5,0.0
5,1,8.915963723888696,Goalkeeper,8.915963723888696,8.915963723888696,1.0,8.915963723888696,0.0,0.0,0,0.0,0.0,0.10283891912611359,0.014711447687972173,0.041666666666666664,0.0
5,2,9.113597956912164,Goalkeeper,9.113597956912164,9.01478084040043,1.0109616770791452,9.01478084040043,0.1397485063654965,0.022166334357546003,0,64.50717130974756,587.8924246546984,0.16128527799626896,0.0007272180062075893,0.08333333333333333,0.0
5,3,8.188669514649844,Goalkeeper,8.188669514649844,8.73941039848357,0.9369819176898606,8.73941039848357,0.48708465728265066,-0.10148883532445196,0,17.942282245634708,146.92341964807207,0.046856987975215744,0.00413230388363406,0.125,0.0
5,4,8.036640552491948,Goalkeeper,8.036640552491948,8.563717936985663,0.9384522717385013,8.563717936985663,0.530696717861413,-0.018565770896714073,0,16.13674561903359,129.6852242271721,0.1388961949154284,0.007827407548431526,0.16666666666666666,0.0
5,5,9.785245185382482,Goalkeeper,9.785245185382482,8.78103830235911,1.1143608362069872,8.808023386665027,0.7139012666166366,0.21757905202670025,1,12.337873314623096,120.72911544977465,0.03216904965701362,0.015044078328025701,0.20833333333333334,0.0
5,6,10.187934138559294,Goalkeeper,10.187934138559294,9.049622347770892,1.1257855573463562,9.038008511980738,0.8515180338550502,0.041152668691261995,0,10.613995420699727,108.13468629305876,0.2270773693429781,0.04060077862579972,0.25,0.0
5,7,8.828491095066811,Goalkeeper,8.828491095066811,9.209577742875133,0.958620616661481,9.008077452421606,0.7813493968351387,-0.13343657556120847,0,11.528872344317264,101.782546827967,0.022937251506453118,0.003507628782512322,0.2916666666666667,0.7606002923566734
5,8,9.698328334917132,Goalkeeper,9.698328334917132,9.62499968848143,1.0076185609152233,9.119843825425667,0.8209304240177773,0.09852615022020794,0,11.1091556100352,107.740238629808,0.15676799766637675,0.026984195468916117,0.3333333333333333,0.0
5,9,9.051030441221357,Goalkeeper,9.051030441221357,9.441446002441149,0.9586487534728423,9.11090560889841,0.8213502699252201,-0.06674324392228426,0,11.092594648721443,100.39941183770691,0.12874516021762347,0.0180635139559203,0.375,0.0
5,10,8.097997373656128,Goalkeeper,8.097997373656128,8.918961811215357,0.9079529148194256,9.097952445899308,0.8388471040563557,-0.1052955322329715,0,10.845781551733278,87.82911052118416,0.14543471993561707,0.0045873060605227224,0.4166666666666667,0.0
5,11,8.887742585861448,Goalkeeper,8.887742585861448,8.933774683914017,0.9948474077664559,9.219538450666379,0.7113730781834403,0.09752352041684609,0,12.960201522117423,115.18693498946938,0.046075203560466994,0.0060418195545171825,0.4583333333333333,0.0
5,12,9.806236895545492,Goalkeeper,9.806236895545492,8.960751824071107,1.0943542559903483,9.222537266403952,0.7141939446484076,0.10334393697958566,0,12.913211229960988,126.63000840321583,0.16294165831431562,0.02974519027799084,0.5,0.0
6,1,6.776745359911733,Midfielder,6.776745359911733,6.776745359911733,1.0,6.776745359911733,0.0,0.0,0,0.0,0.0,0.07469543428290537,0.00036901996046172697,0.041666666666666664,0.0
6,2,7.799148096760681,Midfielder,7.799148096760681,7.287946728336207,1.0701434008068247,7.287946728336207,0.7229479083295761,0.1508692864419896,0,10.080873939002798,78.62222879505802,0.0663148386148105,0.0023456124194533223,0.08333333333333333,0.0
6,3,4.935033758754759,Midfielder,4.935033758754759,6.503642405142391,0.7588107480898177,6.503642405142391,1.4514567348772693,-0.3672342546226953,0,4.48076904317256,22.112746493239847,0.12114000796965078,0.011060149220893937,0.125,0.0
6,4,7.174547426801357,Midfielder,7.174547426801357,6.671368660557133,1.0754236187274657,6.671368660557133,1.2316707443558905,0.4537990574175297,1,5.416519545607917,38.86107636816054,0.07735146814275841,0.004443461962990424,0.16666666666666666,0.0
6,5,6.629713977639223,Midfielder,6.629713977639223,6.6346108149890055,0.9992619254563176,6.6630377239735505,1.06682080941386,-0.07593976550030823,0,6.245695308131833,41.407173484397326,0.009000790057768267,0.014030833837291562,0.20833333333333334,0.0
6,6,6.320536322152862,Midfielder,6.320536322152862,6.26495787133705,1.0088713207586104,6.605954157003436,0.9643840071397618,-0.04663514241023947,0,6.8499208905338875,43.29517379249312,0.07372948991186772,0.00134813044220509,0.25,0.0
6,7,6.517458810210657,Midfielder,6.517458810210657,6.6605641342010244,0.9785145340384094,6.593311964604467,0.8809933046792625,0.031155977597597362,0,7.483952408701734,48.77635156129038,0.016974381957492773,0.031115883810134238,0.2916666666666667,0.7606002923566734
6,8,5.1287937475590155,Midfielder,5.1287937475590155,6.14912571439044,0.8340687742903676,6.357890305696936,1.031188433515972,-0.21306848314500626,0,6.165595054260719,31.622065364273165,0.07554506610081091,0.019455429147872544,0.3333333333333333,0.0
6,9,6.204535991487812,Midfielder,6.204535991487812,6.042831217852586,1.0267597700159976,6.13008857637224,0.8127254192636952,0.20974566279659457,1,7.5426317807629495,46.79853035428353,0.0901401801899589,0.007285734350063219,0.375,0.0
6,10,6.511248739247706,Midfielder,6.511248739247706,6.090509322126298,1.0690811547718837,6.35526214501409,0.6225405934893268,0.04943363181077243,0,10.208590751316281,66.47067365900392,0.03826828849417434,5.5365532150265364e-05,0.4166666666666667,0.0
6,11,7.150256374948808,Midfielder,7.150256374948808,6.248708713310836,1.144277434426975,6.351791994749441,0.6172579015733615,0.09813903005261793,0,10.290337278079422,73.57854972296074,0.342582123027778,0.0036968134490202725,0.4583333333333333,0.0
6,12,5.852537893755064,Midfielder,5.852537893755064,6.429644749859847,0.910242808342193,6.240766839908845,0.628725143453423,-0.1814925805654115,0,9.926065316284225,58.09267339944127,0.14712481069259356,0.013899614256933345,0.5,0.0
7,1,5.539588700520273,Goalkeeper,5.539588700520273,5.539588700520273,1.0,5.539588700520273,0.0,0.0,0,0.0,0.0,0.05463730037040186,0.033395111425980284,0.041666666666666664,0.0
7,2,5.676349753972242,Goalkeeper,5.676349753972242,5.607969227246258,1.0121934561255719,5.607969227246258,0.09670466829810284,0.024687943608362906,0,57.990677450638394,329.1753676796149,0.087376690227871,0.004165713348093259,0.08333333333333333,0.0
7,3,6.467991891895516,Goalkeeper,6.467991891895516,5.89464344879601,1.0972660090605841,5.89464344879601,0.5012207341469358,0.1394632417372259,0,11.760573829469635,76.0672961730482,0.0987700989268717,0.047125678359676675,0.125,0.0
7,4,6.068057217106785,Goalkeeper,6.068057217106785,5.937996890873704,1.0219030640506017,5.937996890873704,0.418329495317345,-0.0618328967434012,0,14.194545107007423,86.1333118801242,0.11361351862245807,0.003581952054264922,0.16666666666666666,0.0
7,5,5.515725972856269,Goalkeeper,5.515725972856269,5.932031208957703,0.9298207946929224,5.853542707270217,0.4085489207304381,-0.09102274821888778,0,14.327642077244413,79.02734753524535,0.004291570114970394,0.0068445936841130045,0.20833333333333334,0.0
7,6,6.069968382092583,Goalkeeper,6.069968382092583,6.030435865987788,1.0065554989694463,5.889613653073944,0.3759474102731091,0.10048403636508141,0,15.666057251984796,95.09247219159992,0.04020178991192915,0.04011792530574756,0.25,0.0
7,7,5.778538362971996,Goalkeeper,5.778538362971996,5.858072483756908,0.9864231586404159,5.873745754487952,0.3457497806911263,-0.048011785362894854,0,16.988429443821488,98.16829126776547,0.1398068091959035,0.025758200519058846,0.2916666666666667,0.7606002923566734
7,8,6.221783124236895,Goalkeeper,6.221783124236895,5.896503960539436,1.0551647494641387,5.971202100733184,0.3317233694784663,0.07670534197802414,0,18.00054699227575,111.99549950357446,0.1993793032648987,0.06572374358694888,0.3333333333333333,0.0
7,9,5.227016923869743,Goalkeeper,5.227016923869743,5.824326698292804,0.89744569538001,5.907011696432826,0.42783820504797043,-0.15988442227953104,0,13.806648463688546,72.16758518162023,0.16654166619320043,0.04735859396506598,0.375,0.0
7,10,5.388501507199812,Goalkeeper,5.388501507199812,5.653959979569612,0.9530491065856453,5.75279878433344,0.38426463516303977,0.03089421474658538,0,14.970929557159439,80.67087648293584,0.13594411436327072,0.04369448853291392,0.4166666666666667,0.0
7,11,5.3039383714641275,Goalkeeper,5.3039383714641275,5.535309981692644,0.9582007853229991,5.643638949241632,0.38829382402323354,-0.015693256394694433,0,14.53445458072479,77.08985135900876,0.12897388952602393,0.01813558762443639,0.4583333333333333,0.0
7,12,4.6692454602904325,Goalkeeper,4.6692454602904325,5.1471755657060285,0.9071471141182962,5.522713161732226,0.5377967679704629,-0.11966445812953341,0,10.269145317800694,47.94916015620364,0.213648991896147,0.10985563430807697,0.5,0.0
8,1,9.643585529392352,Midfielder,9.643585529392352,9.643585529392352,1.0,9.643585529392352,0.0,0.0,0,0.0,0.0,0.018815490353983177,0.015170686400472375,0.041666666666666664,0.0
8,2,9.529980286122415,Midfielder,9.529980286122415,9.586782907757383,0.994074902688262,9.586782907757383,0.08033103789452002,-0.011780394638869929,0,119.34095660939256,1137.3169638145016,0.15351003124398094,0.0009521686727057192,0.08333333333333333,0.0
8,3,9.213525614153394,Midfielder,9.213525614153394,9.462363809889387,0.9737023220903929,9.462363809889387,0.22286065953295536,-0.03320622524580075,0,42.45865479227906,391.1939034711599,0.05901587000697303,0.005313002990679449,0.125,0.0
8,4,8.91592828318609,Midfielder,8.91592828318609,9.325754928213563,0.9560543196575316,9.325754928213563,0.32826695730129946,-0.032300049235240436,0,28.409057691584625,253.2931209710647,0.09934425524024747,0.0035447348414751633,0.16666666666666666,0.0
8,5,7.770292232325325,Midfielder,7.770292232325325,8.857431603946806,0.8772624593412542,9.014662389035916,0.7514733768417025,-0.12849318819906153,0,11.995983712587133,93.2122990610169,0.06705976113808337,0.004266808819140123,0.20833333333333334,0.0
8,6,8.59526107630771,Midfielder,8.59526107630771,8.62375180149313,0.9966962494003494,8.94476217024788,0.693603656565612,0.10616960331947589,0,12.896071244113667,110.84509920182134,0.08855561524667024,0.04899732650867403,0.25,0.0
8,7,8.589175594492167,Midfielder,8.589175594492167,8.467664296577823,1.0143500372308634,8.893964087997064,0.6472774854137245,-0.0007080043016165494,0,13.740573847261583,118.02020154321653,0.13468399747366022,0.018962923171229117,0.2916666666666667,0.7606002923566734
8,8,8.108047869366791,Midfielder,8.108047869366791,8.265694193122998,0.9809276365574512,8.67460156513627,0.6100138579022442,-0.056015588438301345,0,14.22033524773857,115.2991589071082,0.07391480777412938,0.0001711627821004625,0.3333333333333333,0.0
8,9,8.59566132769076,Midfielder,8.59566132769076,8.472036466964356,1.0145921067748542,8.541127428217461,0.48002653211136687,0.06013943999593696,0,17.793031961483134,152.94287673368623,0.0898067900262753,0.045093019638538845,0.375,0.0
8,10,9.007683529845941,Midfielder,9.007683529845941,8.575142080348915,1.0504413157757764,8.51172141617354,0.43628261289591724,0.04793374080803536,0,19.509650773555254,175.7367599459998,0.20597815792176927,0.005201852969470534,0.4166666666666667,0.0
8,11,10.197341983678482,Midfielder,10.197341983678482,8.977183677645494,1.1359177164962506,8.694780516243883,0.7730258919033025,0.13207151981869059,0,11.24772223972481,114.69687021589998,0.13763439084370088,0.049718141547911744,0.4583333333333333,0.0
8,12,8.64884513900417,Midfielder,8.64884513900417,9.112382995054837,0.9491309950095137,8.82028807434086,0.6611329441598206,-0.15185298748956189,0,13.341171624036733,115.38572734917045,0.09717074395203201,0.008223698772051735,0.5,0.0
9,1,10.771793613100227,Midfielder,10.771793613100227,10.771793613100227,1.0,10.771793613100227,0.0,0.0,0,0.0,0.0,0.05054536534465515,0.012748832681273662,0.041666666666666664,0.0
9,2,10.335563765455301,Midfielder,10.335563765455301,10.553678689277763,0.9793328061006765,10.553678689277763,0.3084610834257009,-0.0404974197718011,0,34.21397140952411,353.62068317260105,0.16530114140519264,0.007664036930849635,0.08333333333333333,0.0
9,3,8.343738165814706,Midfielder,8.343738165814706,9.817031848123412,0.8499247323323765,9.817031848123412,1.2944187211803362,-0.19271571873978488,0,7.584123813638601,63.27994331812057,0.035894199532332124,0.006858671462198587,0.125,0.0
9,4,10.209450792460146,Midfielder,10.209450792460146,9.915136584207595,1.0296833236489473,9.915136584207595,1.0749471494589926,0.22360632483525045,1,9.223836343207903,94.17030326368662,0.053940521587090756,0.0006843084395156777,0.16666666666666666,0.0
9,5,10.209469180338457,Midfielder,10.209469180338457,9.774555476017152,1.044494473982823,9.974003103433768,0.9401913986133551,1.8010643947352634e-06,0,10.608481547633774,108.30696541075623,0.08883147139343138,0.024413158432959083,0.20833333333333334,0.0
9,6,12.538144951240014,Midfielder,12.538144951240014,10.325200772463331,1.2143245664218432,10.401360078068143,1.3427478525147976,0.22808979877094426,1,7.746324120785377,97.12453466569391,0.02554615582753228,0.014431359765681554,0.25,0.0
9,7,9.780033000437543,Midfielder,9.780033000437543,10.68427448111904,0.9153670675271917,10.312599066978056,1.248048923649386,-0.21997767305519111,0,8.262976612185414,80.81218394901695,0.16099079470817895,0.028153210557503326,0.2916666666666667,0.7606002923566734
9,8,10.181643548329152,Midfielder,10.181643548329152,10.677322670086292,0.9535764594671433,10.228291914867901,1.231685331861195,0.041064334637075595,0,8.304306018982922,84.55148380152842,0.047001433156302536,0.0031056186214932775,0.3333333333333333,0.0
9,9,9.761358126121168,Midfielder,9.761358126121168,10.56529490653197,0.9239077765909053,10.146262537820169,1.2424244257757486,-0.04127874053074221,0,8.166502788678688,79.71615835825989,0.012642369061041384,0.02886410408961668,0.375,0.0
9,10,8.572664084783394,Midfielder,8.572664084783394,9.573924689917813,0.8954179568397028,10.178966240529983,1.1889310308784884,-0.12177547693459334,0,8.561443831614735,73.39438204917397,0.10729279900294204,0.012172659504169703,0.4166666666666667,0.0
9,11,10.71813260632687,Midfielder,10.71813260632687,9.808449591390147,1.0927448325508287,10.251635071082372,1.2065203221577603,0.2502685863256575,1,8.49686066849515,91.0704793824142,0.3142799092654119,0.020948413278171187,0.4583333333333333,0.0
